id,isPartOf,title,kind,type,description,ownerName,ownerId,balanceHolderName,balanceHolderId,userName,userId,dk018classId,dk018classDescription,unitName,area,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressPostDistrict,addressPostStreet,addressLocatorDesignator,addressLocatorBuilding,addressLocatorName,registrationStatus,registrationId,registrationDate,constructionReadiness,condition,utilitiesAvailable,validityDate
45423,null,"ЗАКЛАД ДОШКІЛЬНОЇ ОСВІТИ № 615","10.1263.50.001-Будівлі дитячих садів","ОКРЕМО СТОЯЧИЙ","ДИТЯЧИЙ САДОК",Київська міська рада,22883141,"УПРАВЛІННЯ ОСВІТИ СВЯТОШИНСЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37498536",null,null,"10.1263.50.001","Будівлі дитячих садів",кв. м.,"2046.1",UA80000000000093317,null,Україна,м. Київ,null,null,null,"СВЯТОШИНСЬКИЙ","БУЛАХОВСЬКОГО АКАДЕМІКА",xxx,null,null,Зареєстровано,"1548987780000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-06-20
47580,null,"Амбулаторія № 1","10.1264.40.010-Центри первинної медико-санітарної допомоги","ОКРЕМО СТОЯЧИЙ","ПОЛІКЛІНІКА",Київська міська рада,22883141,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО- САНІТАРНОЇ ДОПОМОГИ №3 "" ШЕВЧЕНКІВСЬКОГО РАЙОНУ МІСТА КИЄВА","38945945",null,null,"10.1264.40.010","Центри первинної медико-санітарної допомоги",кв. м.,"4857.7",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","РИЗЬКА",xxx,null,null,Зареєстровано,"2264765280000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-06-20
61248,null,"СМІТТЄЗБІРНИК","10.1230.60.009-Сміттєзбірники","ОКРЕМО СТОЯЧИЙ","СМІТТЄЗБІРНИК",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПЕЧЕРСЬКОГО РАЙОНУ М.КИЄВА""","35692211",null,null,"10.1230.60.009","Сміттєзбірники",кв. м.,"12.0",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПЕЧЕРСЬКИЙ","БУЛЬВАР МИКОЛИ МІХНОВСЬКОГО (БУЛЬВАР ДРУЖБИ НАРОДІВ)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-21
61329,null,"сміттєзбірник","10.1230.60.009-Сміттєзбірники","ОКРЕМО СТОЯЧИЙ","СМІТТЄЗБІРНИК",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПЕЧЕРСЬКОГО РАЙОНУ М.КИЄВА""","35692211",null,null,"10.1230.60.009","Сміттєзбірники",кв. м.,"40.0",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПЕЧЕРСЬКИЙ","ІПСИЛАНТІЇВСЬКИЙ ПРОВ. (АІСТОВА)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-21
61368,null,"ПАРКОМІСЦЕ","10.12-Будівлі (приміщення) нежитлові","ПРИМІЩЕННЯ В Ж/Б","ВЛАСНІ ПОТРЕБИ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПЕЧЕРСЬКОГО РАЙОНУ М.КИЄВА""","35692211",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,"14.0",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПЕЧЕРСЬКИЙ","КНЯЗІВ ОСТРОЗЬКИХ (МОСКОВСЬКА)",xxx,null,null,Зареєстровано,"2299980380000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-21
13402,null,"ТИР","10.1265.50.000-Тири","ОКРЕМО СТОЯЧИЙ","ТИР",Київська міська рада,22883141,"УПРАВЛІННЯ ОСВІТИ ШЕВЧЕНКІВСЬКОЇ РАЙОННОЇ В М.КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37470086",null,null,"10.1265.50.000","Тири",кв. м.,"91.0",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","МРІЇ (ТУПОЛЄВА АКАДЕМІКА)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2024-11-28
16659,null,null,null,"ПРИМІЩЕННЯ В Ж/Б","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,"3862.2",UA80000000000093317,"04112",Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ТЕЛІГИ ОЛЕНИ (КОРОТЧЕНКА)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2023-02-16
16684,null,null,null,"ПРИМІЩЕННЯ В Ж/Б","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,"0.0",UA80000000000093317,"04060",Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ"," РОДИНИ ГЛАГОЛЄВИХ (АКАДЕМІКА ГРЕКОВА)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2024-03-04
16729,null,"АДМІНІСТР.-СКЛАДСЬКЕ, МАГАЗИН",null,"ПРИМІЩЕННЯ В Ж/Б","АДМІНІСТРАТИВНО-СКЛАДСЬКЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,"1969.3",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ЄВГЕНА ЧИКАЛЕНКА (ПУШКІНСЬКА)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2020-05-20
16778,null,"АДМІНІСТРАТИВНЕ","10.6000.01-Приміщення в житлових будинках та спорудах","ПРИМІЩЕННЯ В Ж/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,"10.6000.01","Приміщення в житлових будинках та спорудах",кв. м.,"562.6",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ШЕВЧЕНКА ТАРАСА БУЛЬВ.",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2023-10-01
16980,null,"технічне",null,"ПРИМІЩЕННЯ В Ж/Б","ДОПОМІЖНЕ ПРИМІЩЕННЯ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,"3143.92",UA80000000000093317,"04050",Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ЮРІЯ ІЛЛЄНКА (МЕЛЬНИКОВА)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2024-03-06
17019,null,null,null,"ПРИМІЩЕННЯ В Ж/Б","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,"1778.73",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ВОЛОДИМИРСЬКА",xxx,null,null,Зареєстровано,"1086782080000",null,null,"ЗАДОВІЛЬНИЙ",null,2024-10-29
17036,null,"нежитлове приміщення (гараж літ.А)","10.1242.10.001-Гаражі цегляні","ОКРЕМО СТОЯЧИЙ",null,Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,"10.1242.10.001","Гаражі цегляні",кв. м.,"0.0",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ГОНЧАРА ОЛЕСЯ",xxx,null,null,Зареєстровано,"2929138480000",null,null,"ЗАДОВІЛЬНИЙ",null,2024-11-14
17047,null,"технічне",null,"ПРИМІЩЕННЯ В Ж/Б","ДОПОМІЖНЕ ПРИМІЩЕННЯ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,"1124.63",UA80000000000093317,"01034",Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","РЕЙТАРСЬКА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2021-02-24
34426,null,"БУДИНОК ВІДПОЧИНКУ","10.1212-Інші будівлі для тимчасового проживання","ОКРЕМО СТОЯЧИЙ","БУДИНОК ВІДПОЧИНКУ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ПО УТРИМАННЮ ЗЕЛЕНИХ НАСАДЖЕНЬ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА","31753249",null,null,"10.1212","Інші будівлі для тимчасового проживання",кв. м.,"32.9",UA80000000000093317,null,Україна,м. Київ,null,null,null,null,"С.БІЛЬШОВИК ГОЛОПРИСТАНСЬКОГО ХЕРСОНСЬКА   ",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-14
31749,null,"СМІТТЄЗБІРНИК","10.1274.6-Будівлі господарські ","ОКРЕМО СТОЯЧИЙ","СМІТТЄЗБІРНИК",Київська міська рада,22883141,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ № 3 СОЛОМ’ЯНСЬКОГО РАЙОНУ МІСТА КИЄВА ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ)","01993747",null,null,"10.1274.6","Будівлі господарські ",кв. м.,"12.8",UA80000000000093317,null,Україна,м. Київ,null,null,null,"СОЛОМ'ЯНСЬКИЙ","ВОЛИНСЬКА",xxx,null,null,Зареєстровано,"1541914180000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-02-07
48053,null,"оренда-розміщення дільничого офіц. поліції, власні потреби (кімната майстрів)","10.12-Будівлі (приміщення) нежитлові","ПРИМІЩЕННЯ В Ж/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПЕЧЕРСЬКОГО РАЙОНУ М.КИЄВА""","35692211",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,"93.1",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПЕЧЕРСЬКИЙ","КНЯЗІВ ОСТРОЗЬКИХ (МОСКОВСЬКА)",xxx,null,null,Зареєстровано,"1810408380000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-02-28
48140,null,"оренда-приватний заклад охорони здоров я, вільні","10.12-Будівлі (приміщення) нежитлові","ПРИМІЩЕННЯ В Ж/Б","ЛІКУВАЛЬНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПЕЧЕРСЬКОГО РАЙОНУ М.КИЄВА""","35692211",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,"1159.5",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПЕЧЕРСЬКИЙ","ПІДВИСОЦЬКОГО ПРОФЕСОРА",xxx,null,null,Зареєстровано,"1699644180000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-06-10
61864,null,null,"10.1271.60.902-Сараї цегляні","ОКРЕМО СТОЯЧИЙ","САРАЙ ЦЕГЛЯНИЙ",Київська міська рада,22883141,"УПРАВЛІННЯ ОСВІТИ ДНІПРОВСЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37397216",null,null,"10.1271.60.902","Сараї цегляні",кв. м.,null,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДНІПРОВСЬКИЙ","МИКИТЕНКА ІВАНА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-11
61865,null,null,"10.1274.50.004-Туалети дворові","ОКРЕМО СТОЯЧИЙ","ТУАЛЕТ",Київська міська рада,22883141,"УПРАВЛІННЯ ОСВІТИ ДНІПРОВСЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37397216",null,null,"10.1274.50.004","Туалети дворові",кв. м.,"12.4",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДНІПРОВСЬКИЙ","МИКИТЕНКА ІВАНА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-11
61896,null,"Навіси тіньові 9од.інв №  1013300202, 1013300203, 1013300204, 1013300205, 1013300206, 1013300207, 1013300208, 1013300209, 101330020210,","10.1242.90.002-Навіси відкриті","ОКРЕМО СТОЯЧИЙ","НАВІС",Київська міська рада,22883141,"УПРАВЛІННЯ ОСВІТИ ДНІПРОВСЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37397216",null,null,"10.1242.90.002","Навіси відкриті",кв. м.,null,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДНІПРОВСЬКИЙ","ТИЧИНИ ПАВЛА ПРОСП.",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-14
60763,null,"Філія ""Мистецький простір""","10.1-БУДІВЛІ","ПРИМІЩЕННЯ В Н/Б","ФІЛІЯ",Київська міська рада,22883141,"ВІДДІЛ КУЛЬТУРИ ДАРНИЦЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37448129",null,null,"10.1","БУДІВЛІ",кв. м.,"1364.8",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДАРНИЦЬКИЙ","БАЖАНА МИКОЛИ ПРОСП.",xxx,null,null,Зареєстровано,"1342721080000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-16
7471,null,"ЛІЦЕЙ N 167","10.1263.30.001-Будівлі шкіл загальноосвітніх","ОКРЕМО СТОЯЧИЙ","ШКОЛА",Київська міська рада,22883141,"УПРАВЛІННЯ ОСВІТИ ДНІПРОВСЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37397216",null,null,"10.1263.30.001","Будівлі шкіл загальноосвітніх",кв. м.,"3693.6",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДНІПРОВСЬКИЙ","СОБОРНОСТІ ПРОСПЕКТ (ВОЗЗ'ЄДНАННЯ ПРОСП.)",xxx,null,null,Зареєстровано,"2429061480000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-11
7545,null,"ШКОЛА N 126","10.1263.30.001-Будівлі шкіл загальноосвітніх","ОКРЕМО СТОЯЧИЙ","ШКОЛА",Київська міська рада,22883141,"УПРАВЛІННЯ ОСВІТИ ДНІПРОВСЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37397216",null,null,"10.1263.30.001","Будівлі шкіл загальноосвітніх",кв. м.,"4968.1",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДНІПРОВСЬКИЙ","ПРАЗЬКА",xxx,null,null,Зареєстровано,"2204292280000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-11
7559,null,"ГІМНАЗІЯ  № 258","10.1263.30.001-Будівлі шкіл загальноосвітніх","ОКРЕМО СТОЯЧИЙ","ШКОЛА",Київська міська рада,22883141,"УПРАВЛІННЯ ОСВІТИ ДНІПРОВСЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37397216",null,null,"10.1263.30.001","Будівлі шкіл загальноосвітніх",кв. м.,"8718.2",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДНІПРОВСЬКИЙ","МІСТА ШАЛЕТТ ",xxx,null,null,Зареєстровано,"2196373880000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-11
7560,null,"СШ  N 265","10.1263.30.001-Будівлі шкіл загальноосвітніх","ОКРЕМО СТОЯЧИЙ","ШКОЛА",Київська міська рада,22883141,"УПРАВЛІННЯ ОСВІТИ ДНІПРОВСЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37397216",null,null,"10.1263.30.001","Будівлі шкіл загальноосвітніх",кв. м.,"9825.2",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДНІПРОВСЬКИЙ","РАЙДУЖНА",xxx,null,null,Зареєстровано,"1813118380000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-11
54272,null,"Сарай","10.1271.60.902-Сараї цегляні","ОКРЕМО СТОЯЧИЙ","ІНШЕ",Київська міська рада,22883141,"УПРАВЛІННЯ ОСВІТИ ДАРНИЦЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37448113",null,null,"10.1271.60.902","Сараї цегляні",кв. м.,"32.5",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДАРНИЦЬКИЙ","ВЕРБИЦЬКОГО АРХІТЕКТОРА",xxx,null,null,Зареєстровано,"1499103880000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-17
54335,null,"Дошкільний навчальний заклад (ясла -садок) № 792 Дарницького району м. Києва","10.1263.50.001-Будівлі дитячих садів","ОКРЕМО СТОЯЧИЙ","ДИТЯЧИЙ САДОК",Київська міська рада,22883141,"УПРАВЛІННЯ ОСВІТИ ДАРНИЦЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37448113",null,null,"10.1263.50.001","Будівлі дитячих садів",кв. м.,"3303.4",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДАРНИЦЬКИЙ","ХАРЧЕНКА ЄВГЕНА (ЛЕНІНА, ДАРНИЦЬКИЙ)",xxx,null,null,Зареєстровано,"1515686980000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-24
54358,null,"Дошкільний навчальний заклад (ясла-садок) №100 ""Казка"" Дарницького району м. Києва","10.1263.50.001-Будівлі дитячих садів","ОКРЕМО СТОЯЧИЙ","ДИТЯЧИЙ САДОК",Київська міська рада,22883141,"УПРАВЛІННЯ ОСВІТИ ДАРНИЦЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37448113",null,null,"10.1263.50.001","Будівлі дитячих садів",кв. м.,"5772.2",UA80000000000093317,"02068",Україна,м. Київ,null,null,null,"ДАРНИЦЬКИЙ","УРЛІВСЬКА",xxx,null,null,Зареєстровано,"1436611080000",null,null,"ЗАДОВІЛЬНИЙ",null,2024-02-26
54365,null,"Теплиця","10.1271.60.002-Теплиці","ОКРЕМО СТОЯЧИЙ","ТЕПЛИЦЯ",Київська міська рада,22883141,"УПРАВЛІННЯ ОСВІТИ ДАРНИЦЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37448113",null,null,"10.1271.60.002","Теплиці",кв. м.,"98.0",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДАРНИЦЬКИЙ","КОШИЦЯ",xxx,null,null,Зареєстровано,"1827781380000",null,null,"ПОТРЕБУЄ РЕМОНТУ",null,2024-02-26
32957,null,null,null,"ПРИМІЩЕННЯ В Ж/Б",null,Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,"831.6",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ЄВГЕНА ЧИКАЛЕНКА (ПУШКІНСЬКА)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2021-02-24
37178,null,"АДМІНІСТРАТИВНЕ, МАЙСТЕРНЯ, СТОМАТ.КАБІНЕТ",null,"ПРИМІЩЕННЯ В Ж/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,"13674.0",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ПАВЛІВСЬКА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2020-05-20
38069,null,"АДМІНІСТРАТИВНЕ",null,"ПРИМІЩЕННЯ В Ж/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,"3857.0",UA80000000000093317,"01216",Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ВОЛОДИМИРСЬКА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2020-05-15
38083,null,null,null,"ПРИМІЩЕННЯ В Ж/Б",null,Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,"3742.76",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ДЕРЕВЛЯНСЬКА (ЯКІРА)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2024-06-05
18222,null,"в оренді фізичної особи",null,"ПРИМІЩЕННЯ В Ж/Б",null,Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,"742.1",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","МАЛА ЖИТОМИРСЬКА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2024-10-29
18223,null,"АДМІНІСТРАТИВНЕ",null,"ПРИМІЩЕННЯ В Ж/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,"1183.0",UA80000000000093317,"01001",Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","МАЛА ЖИТОМИРСЬКА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2020-05-13
20355,null,"технічне",null,"ПРИМІЩЕННЯ В Ж/Б","ІНЖЕНЕРНИЙ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,"1520.91",UA80000000000093317,"01054",Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ГОГОЛІВСЬКА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2021-02-18
20389,null,"ДОПОМІЖНЕ ПРИМІЩЕННЯ",null,"ПРИМІЩЕННЯ В Ж/Б","ДОПОМІЖНЕ ПРИМІЩЕННЯ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,"1097.3",UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ЄВГЕНА ЧИКАЛЕНКА (ПУШКІНСЬКА)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2021-02-23
