buildingId,isPartOf,buildingTitle,kind,type,description,ownercustodianName,ownercustodianId,balanceHolderName,balanceHolderId,userName,userId,dk018classId,dk018classDescription,unitName,buildingArea,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressPostDistrict,addressPostStreet,addressLocatorDesignator,addressLocatorBuilding,addressLocatorName,registrationStatus,registrationId,registrationDate,constructionReadiness,condition,utilitiesAvailable,validityDate,utilitiesAvailableWaterSupply,utilitiesAvailableHeatingSupply,utilitiesAvailableElectricNetwork,utilitiesAvailableGasSupply
5888-7385,null,"ШКОЛА N 173","10.1263.30.001-Будівлі шкіл загальноосвітніх","ОКРЕМО СТОЯЧИЙ","ЛІЦЕЙ",Київська міська рада,22883141,"УПРАВЛІННЯ ОСВІТИ СОЛОМ'ЯНСЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37485490",null,null,"10.1263.30.001","Будівлі шкіл загальноосвітніх",кв. м.,41.8,UA80000000000093317,null,Україна,м. Київ,null,null,null,"СОЛОМ'ЯНСЬКИЙ","ВІДРАДНИЙ ПРОСП.",xxx,null,null,Зареєстровано,"1537928180000",null,null,"ПОТРЕБУЄ РЕМОНТУ",null,2025-04-01,true,true,null,false
5902-60291,null,"вільне","10.12-Будівлі (приміщення) нежитлові","ПРИМІЩЕННЯ В Ж/Б","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПЕЧЕРСЬКОГО РАЙОНУ М.КИЄВА""","35692211",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,49.0,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПЕЧЕРСЬКИЙ","ІНСТИТУТСЬКА",xxx,null,null,Зареєстровано,"2221184380000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-02-24,true,false,"однофазний струм (220)",false
5913-60294,null,"вільне","10.12-Будівлі (приміщення) нежитлові","ПРИМІЩЕННЯ В Ж/Б","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ПЕЧЕРСЬКОГО РАЙОНУ М.КИЄВА""","35692211",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,34.2,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ПЕЧЕРСЬКИЙ","АРСЕНАЛЬНА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-02-25,false,true,"однофазний струм (220)",false
5933-27454,null,"НЕЖИТЛОВИЙ ФОНД (ОРЕНДА, ВЛАСНІ ПОТРЕБИ, ВІЛЬНІ)","10.12-Будівлі (приміщення) нежитлові","ПРИМІЩЕННЯ В Ж/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ СОЛОМ'ЯНСЬКОГО РАЙОНУ М. КИЄВА","35756919",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,18.8,UA80000000000093317,null,Україна,м. Київ,null,null,null,"СОЛОМ'ЯНСЬКИЙ"," ПОВІТРЯНИХ СИЛ ПРОСПЕКТ (ПОВІТРОФЛОТСЬКИЙ ПРОСПЕКТ)",xxx,null,null,Зареєстровано,"2525249680000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-06-26,true,false,"однофазний струм (220)",false
5937-52535,null,"ОФІС, МАГАЗИН, стоматологія","10.12-Будівлі (приміщення) нежитлові","ОКРЕМО СТОЯЧИЙ","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ОБОЛОНСЬКОГО РАЙОНУ М.КИЄВА""","39611267",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,349.6,UA80000000000093317,"04201",Україна,м. Київ,null,null,null,"ОБОЛОНСЬКИЙ"," ЛИТОВСЬКИЙ ПРОСП. (ПРОСП. МІНСЬКИЙ (МІНСЬКЕ ШОСЕ))",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-07-03,false,false,"інформація відсутня",false
5938-52322,null,"ПЕРУКАРНЯ","10.12-Будівлі (приміщення) нежитлові","ПРИБУДОВАНЕ ПРИМІЩ. ДО Ж/Б","ОФІС",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ОБОЛОНСЬКОГО РАЙОНУ М.КИЄВА""","39611267",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,350.1,UA80000000000093317,"04209",Україна,м. Київ,null,null,null,"ОБОЛОНСЬКИЙ","ГЕРОЇВ ДНІПРА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-07-02,false,true,"однофазний струм (220)",false
5940-52436,null,"БЮДЖЕТНА УСТАНОВА","10.12-Будівлі (приміщення) нежитлові","ПРИМІЩЕННЯ В Н/Б","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ОБОЛОНСЬКОГО РАЙОНУ М.КИЄВА""","39611267",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,89.55,UA80000000000093317,"04212",Україна,м. Київ,null,null,null,"ОБОЛОНСЬКИЙ","ЛЕВКА ЛУК'ЯНЕНКА (МАРШАЛА ТИМОШЕНКА)",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-07-03,false,true,"однофазний струм (220)",false
5941-52532,null,"Розміщення службових кабінетів дільничих офіцерів поліції, відділення соціальної допомоги, медична практика","10.12-Будівлі (приміщення) нежитлові","ОКРЕМО СТОЯЧИЙ","АДМІНІСТРАТИВНЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ОБОЛОНСЬКОГО РАЙОНУ М.КИЄВА""","39611267",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,246.3,UA80000000000093317,"04114",Україна,м. Київ,null,null,null,"ОБОЛОНСЬКИЙ","АВТОЗАВОДСЬКА",xxx,null,null,Невідомо,null,null,null,"ЗАДОВІЛЬНИЙ",null,2025-07-02,false,true,"приєднана потужність до 10 кВт",false
5992-16482,null,"Ощадбанк. Вільне",null,"ПРИМІЩЕННЯ В Ж/Б","ОФІС",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,10.9,UA80000000000093317,"01032",Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","САКСАГАНСЬКОГО",xxx,null,null,Зареєстровано,"0031334258000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-31,false,true,"інформація відсутня",false
6038-51000,null,"КОМПЛ.ПІДПР.ПОБУТ. ОБСЛУГОВ.","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","КОМПЛ.ПІДПР.ПОБУТ. ОБСЛУГОВ.",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДЕСНЯНСЬКОГО РАЙОНУ М.КИЄВА""","39605452",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,95.37,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДЕСНЯНСЬКИЙ","ЗАКРЕВСЬКОГО МИКОЛИ",xxx,null,null,Зареєстровано,"1376823380000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-01-17,true,false,null,false
6039-52049,null,"ГОСПОДАРСЬКЕ ПРИМІЩЕННЯ","10.1220.10.023-Будівлі адміністративні","ОКРЕМО СТОЯЧИЙ","ГОСПОДАРСЬКЕ ПРИМІЩЕННЯ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ДЕСНЯНСЬКОГО РАЙОНУ М.КИЄВА""","39605452",null,null,"10.1220.10.023","Будівлі адміністративні",кв. м.,19.41,UA80000000000093317,"02217",Україна,м. Київ,null,null,null,"ДЕСНЯНСЬКИЙ","ЗАКРЕВСЬКОГО МИКОЛИ",xxx,null,null,Зареєстровано,"1885978280000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-24,true,true,null,false
6050-7560,null,"СШ  N 265","10.1263.30.001-Будівлі шкіл загальноосвітніх","ОКРЕМО СТОЯЧИЙ","ШКОЛА",Київська міська рада,22883141,"УПРАВЛІННЯ ОСВІТИ ДНІПРОВСЬКОЇ РАЙОННОЇ В МІСТІ КИЄВІ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ","37397216",null,null,"10.1263.30.001","Будівлі шкіл загальноосвітніх",кв. м.,357.75,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДНІПРОВСЬКИЙ","РАЙДУЖНА",xxx,null,null,Зареєстровано,"1813118380000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-11,true,true,null,false
6053-44544,null,"НАВЧАЛЬНО-ВИХОВНИЙ КОМПЛЕКС ДОПРОФЕСІЙНОЇ ПІДГОТОВКИ ТА ТЕХНІЧНОЇ ТВОРЧОСТІ МОЛОДІ","10.12-Будівлі (приміщення) нежитлові","ОКРЕМО СТОЯЧИЙ","БУДИНОК ШКОЛЯРІВ",Київська міська рада,22883141,"НАВЧАЛЬНО-ВИХОВНИЙ КОМПЛЕКС ДОПРОФЕСІЙНОЇ ПІДГОТОВКИ ТА ТЕХНІЧНОЇ ТВОРЧОСТІ МОЛОДІ М.КИЄВА","22880289",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,48.6,UA80000000000093317,"03049",Україна,м. Київ,null,null,null,"СОЛОМ'ЯНСЬКИЙ","ПАТРІАРХА МСТИСЛАВА СКРИПНИКА (ОСТРОВСЬКОГО МИКОЛИ)",xxx,null,null,Зареєстровано,"1514146480000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-07-03,false,false,null,false
6071-49087,null,"ПРИЙМАЛЬНИЙ ПУНКТ ХІМЧИСТКИ","10.6000.01.001-Приміщення основні","ПРИМІЩЕННЯ В Ж/Б","ПОБУТОВЕ ПРИМІЩЕННЯ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ГОЛОСІЇВСЬКОГО РАЙОНУ М.КИЄВА""","32375554",null,null,"10.6000.01.001","Приміщення основні",кв. м.,22.3,UA80000000000093317,"01033",Україна,м. Київ,null,null,null,"ГОЛОСІЇВСЬКИЙ","САКСАГАНСЬКОГО",xxx,null,null,Зареєстровано,"1952939280000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-04-14,false,false,null,false
6089-16910,null,"вільне",null,"ПРИМІЩЕННЯ В Ж/Б","ОФІС",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,99.6,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ОЛЬЖИЧА",xxx,null,null,Зареєстровано,"1086940880000",null,null,"ЗАДОВІЛЬНИЙ",null,2024-10-29,true,false,null,false
6097-16967,null,"склад, вільне",null,"ПРИМІЩЕННЯ В Ж/Б","ІНШЕ",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КЕРУЮЧА КОМПАНІЯ З ОБСЛУГОВУВАННЯ ЖИТЛОВОГО ФОНДУ ШЕВЧЕНКІВСЬКОГО РАЙОНУ М.КИЄВА""","34966254",null,null,null,null,кв. м.,51.0,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ШЕВЧЕНКІВСЬКИЙ","ВЕЛИКА ЖИТОМИРСЬКА",xxx,null,null,Зареєстровано,"21990111800",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-18,false,true,null,false
6098-60928,null,null,"10.12-Будівлі (приміщення) нежитлові","ОКРЕМО СТОЯЧИЙ","ПАВІЛЬЙОН",Київська міська рада,22883141,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВИКОНАВЧОГО ОРГАНУ КИЇВСЬКОЇ МІСЬКОЇ РАДИ (КИЇВСЬКОЇ МІСЬКОЇ ДЕРЖАВНОЇ АДМІНІСТРАЦІЇ) ПО ОХОРОНІ, УТРИМАННЮ ТА ЕКСПЛУАТАЦІЇ ЗЕМЕЛЬ ВОДНОГО ФОНДУ М. КИЄВА ""ПЛЕСО""","23505151",null,null,"10.12","Будівлі (приміщення) нежитлові",кв. м.,51.0,UA80000000000093317,null,Україна,м. Київ,null,null,null,"ДНІПРОВСЬКИЙ","ТРУХАНІВСЬКА",xxx,null,null,Зареєстровано,"2803154280000",null,null,"ЗАДОВІЛЬНИЙ",null,2025-03-13,false,false,null,false
